tab_fts_col_1,tab_fts_col_2,tab_fts_col_3,tab_fts_col_4,tab_fts_col_5,tab_fts_col_6,tab_fts_col_7,tab_fts_col_8,tab_fts_col_9,tab_fts_col_10,T1,T2
0.3222179,0.04413781,0.46214324,0.51381916,0.48920298,0.14198409,0.10586502,0.7591644,0.74887556,0.29696438,0.0009760537,0.7067015
0.47213128,0.051013034,0.408363,0.029848052,0.9641903,0.7621838,0.33929232,0.23474044,0.40032718,0.31616446,0.008137634,0.00077333476
0.85531193,0.102996305,0.53271115,0.2064375,0.6937704,0.94424176,0.046843555,0.6456877,0.64171237,0.4147089,0.00035803654,0.03952216
0.72847843,0.4849771,0.281476,0.2061746,0.91861385,0.058246695,0.33707315,0.6900501,0.60006905,0.4332186,0.9776977,0.0027252082
0.040615294,0.92398816,0.032420993,0.23226142,0.38266975,0.939763,0.48038146,0.2185776,0.7873969,0.60898226,0.9999994,0.030671421
0.6587255,0.42022315,0.87138104,0.36331356,0.6944434,0.39911222,0.54194844,0.7749456,0.96785706,0.13488744,0.00025875753,0.030647522
0.6257109,0.5056936,0.23484841,0.055124525,0.018901069,0.73849595,0.1882532,0.2666436,0.014112194,0.15063906,0.9934344,0.34384286
0.042665653,0.5331711,0.11670405,0.079114474,0.46757883,0.314769,0.8813177,0.31559083,0.8225763,0.004891215,0.9991486,0.097450286
0.23294142,0.86777294,0.30068448,0.74212134,0.6129687,0.8627215,0.19776113,0.51722157,0.8336702,0.610598,0.9998006,0.19516434
0.67094046,0.26762548,0.91519105,0.4770456,0.7845545,0.049137555,0.7324889,0.14797612,0.21771787,0.8613084,9.095986e-05,0.028320163
0.9419721,0.5932379,0.65081954,0.42599356,0.13568898,0.47046345,0.72311443,0.51015115,0.60454917,0.7974204,0.069455884,0.6079789
0.021541711,0.77175975,0.20375498,0.0748744,0.69626254,0.16562493,0.068114236,0.060548395,0.5583596,0.51703763,0.99997246,0.0058231447
0.36834326,0.3976572,0.8337579,0.5097825,0.9179645,0.4246977,0.06696385,0.45796204,0.41100878,0.54945725,0.00075019925,0.0738497
0.35041305,0.9592206,0.9264741,0.969138,0.57168275,0.10589506,0.22698835,0.18636537,0.18865359,0.88834286,0.95661557,0.8765674
0.6322218,0.7821606,0.6338994,0.6977182,0.79935247,0.87945867,0.0731402,0.6213537,0.14007811,0.21673748,0.9836467,0.22585802
0.56859034,0.2485824,0.8199826,0.46088552,0.010879471,0.15329675,0.42175627,0.07761136,0.64334947,0.19732636,6.705266e-05,0.79906213
0.55644685,0.9266008,0.15622239,0.8673296,0.50023896,0.9244562,0.82235503,0.44298002,0.08871177,0.030197455,0.99999857,0.75578696
0.44328237,0.96547455,0.25811085,0.63944066,0.85353905,0.24630086,0.02200961,0.43702605,0.51187366,0.21604095,0.99999464,0.1594198
0.9946183,0.45943645,0.6251916,0.85169244,0.9183971,0.36613008,0.16359378,0.971303,0.5274897,0.88577926,0.16573402,0.28232697
0.9963817,0.4195658,0.3873412,0.06416409,0.5985902,0.124303326,0.26174146,0.29913926,0.098115996,0.8300138,0.9128709,0.0089619355
0.6575586,0.020573596,0.764261,0.16434038,0.2508177,0.7145072,0.607656,0.25439063,0.8437143,0.056551293,4.2599163e-06,0.18093143
0.41396248,0.6296183,0.77858424,0.8515578,0.8164127,0.16607709,0.8283895,0.05862906,0.20017068,0.6229267,0.048693333,0.58353424
0.95048606,0.03510737,0.93384635,0.7738539,0.35886157,0.90887654,0.29625726,0.40929532,0.09671126,0.65693897,1.8114223e-06,0.63925886
0.27528778,0.53775096,0.8807689,0.48413974,0.59270823,0.055536434,0.96465397,0.49242723,0.16027042,0.33897096,0.0020816918,0.2204794
0.8581438,0.30322218,0.9520675,0.36214644,0.09954961,0.15513417,0.633452,0.75718474,0.054726023,0.46951258,2.7576345e-05,0.74454415
0.48130697,0.6873518,0.8010587,0.5183664,0.2943164,0.6380846,0.5851091,0.9015628,0.052407037,0.9101314,0.085411765,0.7459878
0.09775913,0.9525453,0.20448904,0.22038394,0.5540285,0.34973326,0.44212967,0.037098497,0.23488444,0.7735331,0.9999869,0.01599485
0.7905697,0.8856453,0.05074183,0.98221684,0.4264615,0.1929821,0.9700228,0.8251823,0.92972356,0.5231537,0.99999964,0.7404894
0.27165276,0.45544416,0.40171355,0.24841346,0.5058664,0.31038082,0.37303486,0.5249705,0.75059503,0.33350748,0.64036113,0.14143561
0.044240795,0.5370332,0.7890739,0.50123405,0.55214226,0.56662315,0.010389553,0.90428853,0.21078767,0.025458097,0.0026102122,0.5355898
0.10006356,0.24210986,0.32257447,0.0787384,0.40584597,0.16762608,0.58136755,0.3778774,0.6396521,0.7761544,0.50247204,0.056817263
0.20082428,0.5033223,0.018992988,0.9639676,0.5189638,0.052571513,0.68205386,0.26888806,0.106767595,0.83030367,0.9994406,0.81794447
0.44969442,0.28469408,0.15486942,0.78383666,0.7149324,0.14594789,0.63276565,0.79255515,0.77333224,0.0922796,0.9055608,0.61895216
0.9507058,0.73289585,0.51872784,0.12025714,0.17567657,0.4321666,0.36225882,0.558138,0.076343976,0.04034602,0.99100554,0.37986073
0.097391225,0.5754712,0.1577516,0.071671575,0.6123818,0.07805252,0.47189498,0.61451274,0.93910265,0.9212722,0.9995678,0.005931297
0.48877782,0.19350597,0.06026933,0.78555447,0.014482517,0.41495794,0.5455028,0.17288373,0.8994567,0.4086806,0.9561692,0.7982831
0.9378962,0.888868,0.8954042,0.42999157,0.7885984,0.9695787,0.26607928,0.76520205,0.24311812,0.2853156,0.74864167,0.042050987
0.34453046,0.7708728,0.7358939,0.14150648,0.86594546,0.44132146,0.48641044,0.44836918,0.567846,0.62116927,0.6572488,0.0021935042
0.6201738,0.46007842,0.2829663,0.44842196,0.094903715,0.38600206,0.6178588,0.9311409,0.49828866,0.24555165,0.97948635,0.626327
0.9281668,0.62050724,0.0854243,0.06798292,0.9823142,0.39935938,0.58745885,0.43158606,0.15889643,0.1255517,0.9998964,0.0015323713
0.9083858,0.58812976,0.13720967,0.16496779,0.9219734,0.080205195,0.1379141,0.65311366,0.22433741,0.8260991,0.9997718,0.0014362864
0.7396325,0.95687056,0.27798995,0.7932817,0.6599705,0.58023787,0.77487975,0.9440325,0.036691416,0.1474001,0.9999974,0.6761692
0.6962192,0.10956969,0.5658451,0.42023355,0.72847396,0.90067524,0.76987153,0.8496899,0.032945447,0.3101955,0.0006409211,0.098825045
0.50753254,0.2787995,0.11069951,0.34169522,0.6340792,0.97288835,0.09440034,0.210237,0.27694333,0.76600415,0.9260439,0.030806601
0.82312834,0.67827994,0.3641716,0.47844303,0.46623453,0.95926917,0.43574268,0.91358376,0.90964097,0.74654704,0.99299836,0.143502
0.49723265,0.53764486,0.26758453,0.16852336,0.34796125,0.105868034,0.721183,0.5811331,0.041768968,0.9538298,0.99710447,0.21206142
0.046371896,0.21728083,0.9366289,0.8049732,0.07025725,0.23293203,0.36519396,0.31929082,0.051267818,0.17071664,7.539838e-06,0.9537253
0.60274327,0.34752554,0.378162,0.8407026,0.19942495,0.4574287,0.064946555,0.2579655,0.13640673,0.3427235,0.059210952,0.7270657
0.75409037,0.71907705,0.55957055,0.5846446,0.09127072,0.600471,0.3815222,0.86758083,0.31309888,0.57659507,0.98157585,0.63044906
0.7903458,0.5434725,0.8200677,0.26848358,0.91439414,0.40203634,0.53021574,0.16624516,0.035043996,0.09175485,0.0033163843,0.010834498
0.99626786,0.48819667,0.37202477,0.19617209,0.80719227,0.70575273,0.0015561979,0.77122664,0.11148275,0.94863266,0.9063587,0.011386303
0.85142523,0.48510164,0.015071277,0.9545853,0.12591204,0.88543254,0.556884,0.6226653,0.6799998,0.402291,0.999882,0.6162822
0.5937575,0.025780028,0.6973645,0.7919721,0.4123935,0.35611212,0.23211579,0.8538806,0.46744496,0.7561933,7.467584e-05,0.79073906
0.93593013,0.97427726,0.0456373,0.9025438,0.54147995,0.8111755,0.42646474,0.11284746,0.5120863,0.52435994,0.99999976,0.58701336
0.9742562,0.990345,0.4090541,0.16295442,0.63876176,0.49030533,0.9894098,0.065304205,0.7832344,0.2883985,0.9999132,0.08976567
0.90346086,0.19407846,0.9145894,0.08468198,0.94418687,0.14121565,0.3615299,0.34555542,0.32985702,0.7366155,4.5302462e-05,0.001002353
0.5724738,0.12699917,0.7885814,0.77466404,0.40460974,0.5393936,0.42488602,0.22424446,0.7629217,0.744435,9.7064585e-05,0.73214185
0.4929736,0.69076127,0.06978828,0.21980439,0.1493762,0.6011606,0.1975399,0.059846316,0.3022073,0.6772124,0.99993837,0.122575924
0.9690675,0.61742604,0.024903065,0.22453636,0.5192824,0.9436007,0.050588574,0.45282897,0.09053392,0.41376522,0.99997497,0.03878941
0.327837,0.063575745,0.74638623,0.88131005,0.01698511,0.6524424,0.56290066,0.9053939,0.68536025,0.41858497,3.4255943e-05,0.82769084
0.06273651,0.4175462,0.8871362,0.407827,0.7436306,0.11338257,0.86691666,0.50243175,0.9475722,0.53732115,0.0017992449,0.03655991
0.42370635,0.8571249,0.11731556,0.27125207,0.40379274,0.39981213,0.6713835,0.34471813,0.7137669,0.6391869,0.9999937,0.16682218
0.31369504,0.5124085,0.30170158,0.86182296,0.84432703,0.31546515,0.59958136,0.43018085,0.9090928,0.1873609,0.9857184,0.69602776
0.025794482,0.5035141,0.40221834,0.07278305,0.81872433,0.40298626,0.37270272,0.67341685,0.44347638,0.3720841,0.93880266,0.0023119661
0.95434713,0.74892986,0.35369244,0.88883287,0.0041123,0.571591,0.5201728,0.08178994,0.8623565,0.28171116,0.9987091,0.6751303
0.3658271,0.9569236,0.43061617,0.63438624,0.6370854,0.6433934,0.3060428,0.8647415,0.59360355,0.3884456,0.9998528,0.19869311
0.55903983,0.027689867,0.76608825,0.71419024,0.7172596,0.20721322,0.070282705,0.9972844,0.47779724,0.7262427,5.1610114e-05,0.6569617
0.9062013,0.5761965,0.9810131,0.95501465,0.5981549,0.36379144,0.9027086,0.44663513,0.7166178,0.47238514,0.0034334476,0.72078866
0.8726019,0.22609761,0.56240183,0.99993116,0.7284655,0.33635065,0.76545894,0.9539157,0.3735378,0.70801127,0.037718255,0.54775125
0.37479353,0.428686,0.6830566,0.6009478,0.07048298,0.15747786,0.07055569,0.034590125,0.7760049,0.8509589,0.009425118,0.8736286
0.004087295,0.5685811,0.7236891,0.38301188,0.86791825,0.4850678,0.28255135,0.54944503,0.9055158,0.68244886,0.07325216,0.02020729
0.11753796,0.48128343,0.81640965,0.71818435,0.20713915,0.41680637,0.6982986,0.8943867,0.9161242,0.5046332,0.009094671,0.77990294
0.9143989,0.8135817,0.49863935,0.59122026,0.7312928,0.8464262,0.058176402,0.7748039,0.44750345,0.66079855,0.9959124,0.090279765
0.18071775,0.60692906,0.19128676,0.00016644134,0.5828579,0.28386962,0.63882416,0.4799609,0.8632799,0.023550434,0.9986224,0.0135023855
0.19327827,0.6698455,0.4922046,0.26316863,0.64369774,0.61002105,0.14483868,0.7609715,0.91064125,0.3089886,0.9141842,0.025416682
0.38956684,0.92023355,0.56707186,0.7063513,0.8871987,0.4421293,0.0019621446,0.28533602,0.8141587,0.90184116,0.99501294,0.17049536
0.7480228,0.79356736,0.30065116,0.8007986,0.5488463,0.4733262,0.6751259,0.021358684,0.10231682,0.29217738,0.9991829,0.68690985
0.5979509,0.83828646,0.8938677,0.40004387,0.558583,0.8091996,0.31207052,0.59566903,0.17408252,0.47654033,0.10131416,0.15621562
0.72786295,0.053039208,0.42612943,0.9242743,0.46259278,0.8176227,0.111979805,0.28968167,0.73539686,0.6213542,0.0016476733,0.63051313
0.07695644,0.5188351,0.3068101,0.57754296,0.9594333,0.6455702,0.035362437,0.43040243,0.51001686,0.5361775,0.9728697,0.04436859
0.53233504,0.060842436,0.29426855,0.78363675,0.64191425,0.023984851,0.569876,0.21734008,0.9757498,0.783687,0.028113471,0.5662657
0.18326178,0.54543245,0.29310578,0.12380606,0.85159296,0.57767886,0.5788293,0.54533476,0.1844681,0.56863314,0.9894883,0.0019847995
0.91300875,0.7223628,0.9993856,0.6272986,0.88223,0.812025,0.5386089,0.09045055,0.13083304,0.8154819,0.003935512,0.2014219
0.7920766,0.6730571,0.43920198,0.5046854,0.89605224,0.8776741,0.17908351,0.8490095,0.5097389,0.10611795,0.98090965,0.03375171
0.92538077,0.20170432,0.5505642,0.97311014,0.47976682,0.9051206,0.037980285,0.52391744,0.0028745122,0.27098766,0.0033830176,0.550395
0.7403472,0.8210152,0.37305453,0.19685206,0.09875989,0.748606,0.45265353,0.71371776,0.91540766,0.14658374,0.9988016,0.116079
0.0446775,0.8147763,0.505237,0.29917803,0.6758057,0.9591052,0.08254148,0.74803895,0.43566525,0.31926867,0.9906475,0.012704435
0.8833735,0.45628047,0.618469,0.69548315,0.7449371,0.82341045,0.49056903,0.43324822,0.75290924,0.36135,0.044894,0.42587206
0.22050558,0.31256273,0.20841402,0.9281018,0.6520129,0.5043863,0.5576508,0.31787285,0.614175,0.41960037,0.92997915,0.72916025
0.59087276,0.57432526,0.6532008,0.65210325,0.43141845,0.8965466,0.36756188,0.43586493,0.89192337,0.806194,0.057838976,0.5657522
0.4537217,0.49617448,0.14296605,0.0691587,0.18580979,0.8344614,0.47957808,0.11873232,0.95768315,0.13650647,0.99860615,0.18845445
0.15004428,0.8445495,0.6210661,0.35236624,0.8562891,0.7106285,0.41827703,0.36312148,0.20151514,0.17478877,0.9851039,0.022336373
0.09630331,0.57115775,0.21733853,0.3771505,0.017530339,0.24904206,0.6510028,0.12313782,0.6613554,0.8604208,0.9984675,0.81704026
0.9319102,0.15612787,0.71642774,0.5664426,0.56412286,0.5302211,0.08851486,0.16253565,0.34093213,0.41074815,0.000104894185,0.5368568
0.57615733,0.5920419,0.5722519,0.22308163,0.952749,0.44712538,0.84640867,0.6994793,0.29743695,0.81379783,0.53870934,0.0018304521
0.35446098,0.44039556,0.8551738,0.7342815,0.33566546,0.89720047,0.31579545,0.75024885,0.7898325,0.36074412,0.00055521686,0.55212325
0.1609098,0.90448505,0.2870202,0.17950016,0.999964,0.30919182,0.12474019,0.46175763,0.4343451,0.92680246,0.99995434,0.0005444299
0.9903389,0.21689698,0.6630782,0.26332238,0.020651,0.7583786,0.32001716,0.3834639,0.5883171,0.8310484,0.00022334371,0.535658
0.2338375,0.7649087,0.7221116,0.117748305,0.5926549,0.08805003,0.9691243,0.33923963,0.02026115,0.503615,0.6306919,0.017304279
0.056591764,0.014815717,0.74357015,0.4153995,0.15109277,0.87153697,0.6377717,0.47450444,0.356985,0.34474632,8.775052e-06,0.7674997
0.090633854,0.2950018,0.79108304,0.19530873,0.42663032,0.99190617,0.41198286,0.430246,0.40969908,0.87559944,9.7049495e-05,0.1252784
0.1820668,0.42028055,0.20536175,0.8042008,0.54222286,0.40885255,0.14166614,0.5144381,0.56639034,0.6531047,0.96056473,0.7094822
0.70707256,0.61753535,0.90646774,0.24778175,0.5075565,0.7561117,0.2240344,0.21169364,0.68427306,0.7806392,0.0020698367,0.08898684
0.58873945,0.56606424,0.49735063,0.09631765,0.6874972,0.37553355,0.017022276,0.7260557,0.12930702,0.79791665,0.9050875,0.011458081
0.2762855,0.2087348,0.103387326,0.8015756,0.7006849,0.3832132,0.72498447,0.9612458,0.4662486,0.48828536,0.9282472,0.6181313
0.652967,0.8764177,0.015374906,0.85573524,0.57211435,0.41401538,0.52261585,0.824062,0.7221295,0.50126487,0.99999964,0.62353516
0.8248711,0.89289296,0.084527425,0.43084788,0.38523704,0.19927655,0.32573524,0.2582509,0.63890034,0.31213006,0.99999833,0.28236184
0.6012829,0.12668191,0.8157364,0.8024722,0.6697838,0.13453361,0.6602064,0.3752598,0.5428376,0.4185796,0.00011436456,0.5934651
0.14340793,0.030643463,0.060951095,0.52218515,0.21524867,0.7531777,0.055526,0.2348289,0.8302416,0.045641158,0.5744465,0.70371526
0.2602752,0.49067566,0.25669876,0.47743106,0.39926648,0.37477925,0.2995139,0.021972872,0.807578,0.45100075,0.9849251,0.596573
0.8190377,0.97197974,0.018165087,0.14665419,0.61743957,0.0025131062,0.75799,0.58301294,0.67286456,0.6242409,0.9999999,0.010282165
0.36035767,0.8605988,0.90644497,0.5382999,0.47619224,0.53269905,0.23812222,0.09185868,0.38692,0.7840746,0.18546411,0.6279395
0.29571655,0.29581502,0.08136459,0.7689336,0.8856195,0.6943765,0.8638087,0.8686619,0.4550441,0.7180406,0.9839168,0.24504443
0.95570534,0.9286367,0.564017,0.6018799,0.96224767,0.3726346,0.63083696,0.43971828,0.34472176,0.9294423,0.9981019,0.069859184
0.08329098,0.05107548,0.9655166,0.85900265,0.15202723,0.00066421856,0.9416678,0.2783253,0.1858976,0.6915081,1.3946749e-05,0.9529331
0.29418087,0.3539041,0.0037097738,0.84507763,0.15484071,0.20414427,0.25526452,0.88462204,0.20645142,0.79752636,0.9991636,0.88727236
0.4314339,0.02483401,0.20956185,0.1947174,0.97092676,0.30241308,0.8392514,0.42075658,0.86212933,0.66278726,0.04529778,0.0010089744
0.40197244,0.45800456,0.3937765,0.21103162,0.22615787,0.6906959,0.15155713,0.2819866,0.063025825,0.21810834,0.6951388,0.4760639
0.23597038,0.1530969,0.19751911,0.5283151,0.67168987,0.47032127,0.95969564,0.24029233,0.7631402,0.87018216,0.59917414,0.16116564
0.6347992,0.36971965,0.9215655,0.019684758,0.55479014,0.5073314,0.19013956,0.42814666,0.29689202,0.67040986,9.217108e-05,0.021228127
0.54695004,0.29361683,0.9682044,0.2261963,0.01573824,0.32585484,0.5025094,0.028362934,0.5592483,0.8742828,1.4554745e-05,0.7682818
0.79885393,0.056311004,0.9845492,0.65758324,0.8668209,0.660701,0.77687377,0.30077887,0.2573247,0.66442496,4.712149e-06,0.109213196
0.3981741,0.51099586,0.06342721,0.71329564,0.53432137,0.9735682,0.87112707,0.34544557,0.37245762,0.66027826,0.99916923,0.4368054
0.7292631,0.95525444,0.9139678,0.43975562,0.18559422,0.22103275,0.92784065,0.99142987,0.9857452,0.29678577,0.55055535,0.15218274
0.5071532,0.33622348,0.18771456,0.0835676,0.9394089,0.020908797,0.5122962,0.6806733,0.90883833,0.70725334,0.9261614,0.00045485736
0.6075454,0.526584,0.5379458,0.9376631,0.30518872,0.98343396,0.9021312,0.4587229,0.81745327,0.769047,0.5011071,0.6803095
0.81083864,0.34819195,0.2114548,0.059383187,0.87602687,0.91854644,0.12012018,0.33447373,0.17537206,0.11589847,0.9509107,0.0027384013
0.4628967,0.06272381,0.24219987,0.44436073,0.94749224,0.24132214,0.7753987,0.17494257,0.64233595,0.22558416,0.04480369,0.013353107
0.30447716,0.55111283,0.8488223,0.0750678,0.9391499,0.2629213,0.47931302,0.10893869,0.78651994,0.78392595,0.0125242695,0.0006106258
0.123376384,0.68004674,0.5750454,0.8377912,0.48036167,0.28748015,0.50818247,0.47717625,0.6861236,0.9441577,0.9605092,0.8490221
0.49902338,0.2282556,0.6189803,0.29956797,0.18604141,0.8987199,0.43582246,0.94292754,0.41472006,0.010588026,0.00018687769,0.2670632
0.011813637,0.09402388,0.85188395,0.77581483,0.7379935,0.6892962,0.07453009,0.29865745,0.0065732775,0.06052102,1.1644774e-05,0.8517911
0.10001406,0.2650397,0.066149466,0.065604866,0.85627615,0.16212027,0.5596824,0.77345556,0.45640957,0.15336888,0.9786128,0.0024020735
0.30944952,0.35775974,0.9744729,0.4339218,0.40470585,0.9253606,0.18730234,0.47407576,0.48542598,0.74252826,1.1767652e-05,0.51552314
0.34999284,0.2543824,0.2653033,0.12729402,0.52580893,0.14181727,0.31673068,0.6267065,0.7275436,0.024272704,0.16129595,0.0668788
0.20217727,0.8682804,0.19452669,0.73647976,0.16511597,0.93811226,0.663325,0.41512087,0.9624825,0.52405083,0.999992,0.6198983
0.2593774,0.75819373,0.4598752,0.57360977,0.95504665,0.9792863,0.861591,0.3590971,0.88770086,0.6386092,0.99556303,0.048590735
0.5692433,0.80465525,0.35343882,0.49251923,0.50685376,0.06828589,0.6875127,0.4438778,0.5991638,0.88695574,0.9993222,0.22986127
0.06859416,0.16852994,0.7666638,0.9336589,0.034591056,0.060497787,0.48262742,0.41988346,0.96340746,0.44742936,0.00041130837,0.94687724
0.4086774,0.5184323,0.6651828,0.16480559,0.027197795,0.3175037,0.59558505,0.4866061,0.69255465,0.8196898,0.0323967,0.5710746
0.7053168,0.9061422,0.48909634,0.16934165,0.40963325,0.5936785,0.54124516,0.8963055,0.5923778,0.2566308,0.9991553,0.050970454
0.98015904,0.42261007,0.32663524,0.82167196,0.5479067,0.68232656,0.8057023,0.67142755,0.4224075,0.12479645,0.966401,0.65199393
0.67262715,0.8284805,0.852689,0.0327759,0.24415703,0.33909458,0.1887322,0.80297536,0.7674658,0.51683307,0.43073234,0.044856023
0.27057022,0.76938415,0.6333798,0.66013056,0.7504297,0.16097729,0.6004598,0.5176429,0.3404785,0.73062384,0.97175705,0.33508626
0.80757666,0.046169695,0.7717126,0.71336406,0.6793239,0.5445058,0.3473282,0.97259814,0.9107376,0.47431493,1.8988456e-05,0.25702062
0.44585478,0.08462077,0.45911252,0.73221594,0.31639197,0.9065309,0.9407964,0.16776559,0.09338644,0.29935682,0.002181541,0.702053
0.015557877,0.14471228,0.36871445,0.8322245,0.3043159,0.057871893,0.37873527,0.24125415,0.056059938,0.39892426,0.02189074,0.93866426
0.012171157,0.32282954,0.22956744,0.50686294,0.7368532,0.09767637,0.5149222,0.938412,0.22864655,0.67714113,0.983823,0.34415683
0.26160067,0.28001696,0.7660889,0.077872805,0.89818996,0.394367,0.7530025,0.1546108,0.7888402,0.25435463,0.00060525717,0.00129274
0.35321376,0.98306686,0.8838254,0.85344934,0.35625318,0.7571298,0.9863291,0.5263216,0.47073215,0.014665821,0.97146153,0.7255311
0.60122776,0.8345864,0.23797254,0.76192653,0.89076436,0.80612415,0.107301034,0.009059999,0.1917241,0.27047735,0.9999386,0.11705978
0.01809378,0.09741803,0.16951065,0.48848712,0.821918,0.8655621,0.5246145,0.6137841,0.22941527,0.07989036,0.14902747,0.07519837
0.18152231,0.19777003,0.24534088,0.7427964,0.9434909,0.12715529,0.54793996,0.14710377,0.054255836,0.03945707,0.12144201,0.3892611
0.16144195,0.9765247,0.43143275,0.9059085,0.20260423,0.5715847,0.74108905,0.7947943,0.6655252,0.99901986,0.99990773,0.8200816
0.1352433,0.7362608,0.8385086,0.3165844,0.78350776,0.61021304,0.78408307,0.41133738,0.74757636,0.4085091,0.12591977,0.02100318
0.19089504,0.75355875,0.38637757,0.56223816,0.8154518,0.6668632,0.60355103,0.6818236,0.06424466,0.097799264,0.99898165,0.2925988
0.8122676,0.44659486,0.005486695,0.21878219,0.04755429,0.9809524,0.6384223,0.0019200277,0.038529195,0.22552203,0.9995153,0.28925195
0.8234515,0.91747886,0.34049016,0.022069594,0.80570596,0.32510117,0.5477399,0.78463775,0.47679833,0.29239836,0.9999629,0.0027050504
