tab_fts_col_1,tab_fts_col_2,tab_fts_col_3,tab_fts_col_4,tab_fts_col_5,tab_fts_col_6,tab_fts_col_7,tab_fts_col_8,tab_fts_col_9,tab_fts_col_10,T1,T2
0.72828937,0.4113212,0.12080915,0.3797583,0.85964996,0.3358467,0.1225164,0.531355,0.60744756,0.11831355,0.9955752,0.9786047
0.19959576,0.34362164,0.12581183,0.5480834,0.55923164,0.62337315,0.23035239,0.43235564,0.041429088,0.040256687,0.96600145,0.63752174
0.56608844,0.5758384,0.3012892,0.61886704,0.24358027,0.17763229,0.41295046,0.70578045,0.6214277,0.9648821,0.98952615,0.20143414
0.31369504,0.5124085,0.30170158,0.86182296,0.84432703,0.31546515,0.59958136,0.43018085,0.9090928,0.1873609,0.9173462,0.26430807
0.9616571,0.78035957,0.56555885,0.7455332,0.46833166,0.27994516,0.04063404,0.67720306,0.14259143,0.45934796,0.9353248,0.45126438
0.99370205,0.25776616,0.3608602,0.35987046,0.46542436,0.2623999,0.55890656,0.8316387,0.40036097,0.28017503,0.3391455,0.5024837
0.16220443,0.082741655,0.9469115,0.28827462,0.7616397,0.5339124,0.6844644,0.046014324,0.6809893,0.84385717,1.5852439e-06,0.9815647
0.4069139,0.19264977,0.41968262,0.65349144,0.94468904,0.6634572,0.5251597,0.41636723,0.105549686,0.4770743,0.0493783,0.9462875
0.36111343,0.100804515,0.35980976,0.887865,0.29858986,0.37193477,0.94447416,0.728379,0.5167387,0.7771927,0.03523897,0.08260616
0.30922148,0.63187045,0.12987028,0.6705659,0.46383253,0.27488998,0.747444,0.18790986,0.15223794,0.015355936,0.99932265,0.5331775
0.86088866,0.30213466,0.16934767,0.6588503,0.9496467,0.62830347,0.090307534,0.74909085,0.005935058,0.541863,0.98392534,0.9667956
0.57153994,0.33100876,0.16392685,0.4833563,0.49339852,0.7774698,0.52843946,0.19485034,0.8141907,0.14791602,0.9614673,0.39683145
0.2645556,0.7742337,0.45615032,0.56843394,0.0187898,0.6176355,0.6120957,0.616934,0.94374806,0.6818203,0.94947654,0.16651766
0.5692433,0.80465525,0.35343882,0.49251923,0.50685376,0.06828589,0.6875127,0.4438778,0.5991638,0.88695574,0.99933356,0.6875207
0.72404116,0.7955006,0.63606954,0.8007806,0.90901345,0.9044188,0.32788822,0.9719728,0.057666995,0.6164027,0.88052756,0.77216095
0.78306055,0.675273,0.3114704,0.95108926,0.6442419,0.84662515,0.9045853,0.19763325,0.39773118,0.060968958,0.9949627,0.1468706
0.9555684,0.3165502,0.8268053,0.10399084,0.63398165,0.7510323,0.15597793,0.42600238,0.89270717,0.10357846,0.0003040498,0.9688431
0.75898457,0.017060487,0.9670549,0.615058,0.55243903,0.29594985,0.92929167,0.26590562,0.82814664,0.9851087,7.022847e-07,0.76549697
0.097391225,0.5754712,0.1577516,0.071671575,0.6123818,0.07805252,0.47189498,0.61451274,0.93910265,0.9212722,0.99934644,0.992438
0.2624226,0.26124984,0.99347436,0.6446837,0.16324928,0.79683495,0.43691003,0.6689054,0.5877796,0.14265577,0.0001319827,0.13474934
0.76736087,0.9508931,0.6340911,0.57773095,0.601868,0.86580527,0.38809904,0.79533625,0.6522569,0.30457154,0.79853094,0.75271374
0.61152506,0.6125841,0.4496469,0.027614046,0.2991802,0.06369772,0.43778524,0.8494853,0.596802,0.6755326,0.9633385,0.9263889
0.58610797,0.56928694,0.5120807,0.9717631,0.36384478,0.78791577,0.5552941,0.39563367,0.9554659,0.59831595,0.07009053,0.21405469
0.4268195,0.26810926,0.13159685,0.03921054,0.025231827,0.2715503,0.46185344,0.72624326,0.4748717,0.9040508,0.96333915,0.15082099
0.3677468,0.2931873,0.31629196,0.7306791,0.19967283,0.8640577,0.5905727,0.96991104,0.9870849,0.185182,0.017280146,0.2129355
0.70620817,0.5801253,0.04517658,0.91808116,0.4695568,0.91119236,0.41840693,0.577305,0.89371794,0.46083093,0.98804957,0.14827624
0.571153,0.9146943,0.7386387,0.85666627,0.18219765,0.12566444,0.54407114,0.6973708,0.95498806,0.3715344,0.49971253,0.1094431
0.6218824,0.52874154,0.46938434,0.75945026,0.17820096,0.17117205,0.43184265,0.3207479,0.074124515,0.8444705,0.9304627,0.17506908
0.26404744,0.01100491,0.6559372,0.7112778,0.21246293,0.77193516,0.39962804,0.89065725,0.75685763,0.09702328,0.00029721513,0.12402787
0.7354313,0.6280622,0.0003065372,0.016877657,0.83971447,0.16458517,0.5695955,0.9404968,0.9666066,0.84425277,0.9999274,0.9987791
0.73790497,0.45176762,0.73223,0.49774414,0.014894228,0.8721261,0.92053235,0.6010597,0.6991663,0.060670625,0.0071765385,0.19630325
0.60213464,0.70677984,0.4675045,0.641831,0.10804012,0.8740656,0.68072516,0.77298695,0.11373506,0.51930267,0.92856264,0.14362767
0.2762855,0.2087348,0.103387326,0.8015756,0.7006849,0.3832132,0.72498447,0.9612458,0.4662486,0.48828536,0.7258326,0.34973183
0.1494483,0.86812603,0.16249293,0.6155596,0.123819984,0.8480082,0.807319,0.56910074,0.4071833,0.069166996,0.99943846,0.5466758
0.20018989,0.67365324,0.64422315,0.12208561,0.25960022,0.060077965,0.20986047,0.13230568,0.19323629,0.6854671,0.6474046,0.5779235
0.3086644,0.7541479,0.121606514,0.5063494,0.9087721,0.52462035,0.94671196,0.38177103,0.5241536,0.56949544,0.9999826,0.9244744
0.14595279,0.46529397,0.20689791,0.63669467,0.37898305,0.78447974,0.6578946,0.9779149,0.3570364,0.44615364,0.94637996,0.30466035
0.08739308,0.15914372,0.49335936,0.38655677,0.99670166,0.7696195,0.5828513,0.54783505,0.049995992,0.6767315,0.010114553,0.99240375
0.13601239,0.64791304,0.22557335,0.7566393,0.1841941,0.75828505,0.5059902,0.7086861,0.5206078,0.5565423,0.9862716,0.21628226
0.8232371,0.77659225,0.24793679,0.24684592,0.4726551,0.94360256,0.6258865,0.83252966,0.8671034,0.1344494,0.9953496,0.9455876
0.7536801,0.6902113,0.8666606,0.104091935,0.30569538,0.6942915,0.022017978,0.73407567,0.8579786,0.45330405,0.013095382,0.91662145
0.044509627,0.24783865,0.1928807,0.21518257,0.33911842,0.27741805,0.9622799,0.35240713,0.8941725,0.18104167,0.83706313,0.8536208
0.084438324,0.16548322,0.6254176,0.62278897,0.83822703,0.93549275,0.14198647,0.2593738,0.42746142,0.0009032855,0.00031503596,0.8930042
0.6163406,0.47942215,0.98319864,0.38998207,0.8156033,0.5897813,0.31464058,0.4117956,0.35233307,0.7649669,0.00018290315,0.9551993
0.9758814,0.5004902,0.4287119,0.79498166,0.4101563,0.68715936,0.024047356,0.91765803,0.54815614,0.7286294,0.7257279,0.21273649
0.025794482,0.5035141,0.40221834,0.07278305,0.81872433,0.40298626,0.37270272,0.67341685,0.44347638,0.3720841,0.971857,0.99909234
0.10415078,0.50810695,0.04031971,0.16079682,0.13240634,0.4989599,0.3282364,0.7246758,0.108177245,0.30566195,0.9997265,0.26453987
0.98353857,0.40884268,0.5736796,0.73729116,0.22519843,0.26969793,0.7388254,0.80714476,0.20059647,0.30873913,0.15553142,0.12793766
0.88498235,0.19701397,0.56861335,0.93101525,0.5644932,0.21162851,0.26495394,0.67857075,0.7470397,0.59175223,0.0016877,0.26863703
0.33968958,0.72173756,0.14011979,0.8960538,0.15503114,0.6771912,0.9817902,0.73913527,0.76304346,0.32616565,0.9929547,0.09248082
0.23231849,0.32910457,0.007413917,0.91208196,0.4388658,0.16808046,0.00042357005,0.7851876,0.34374174,0.28443062,0.9887233,0.12201828
0.85536504,0.1613929,0.28671962,0.5432027,0.59381825,0.54722625,0.0025362272,0.7707168,0.90030247,0.25277886,0.025455382,0.7304156
0.92318344,0.94130087,0.8018282,0.5391446,0.8372185,0.4577597,0.3769177,0.7023351,0.2073241,0.07427954,0.06390422,0.92445415
0.48224357,0.5998315,0.64734447,0.6115342,0.29141536,0.34819862,0.38292015,0.20453525,0.20693213,0.4585692,0.09051877,0.24618523
0.3200236,0.185013,0.5437754,0.25422603,0.7849852,0.044669986,0.42540854,0.77858806,0.080559105,0.6869792,0.06496524,0.964035
0.38546962,0.24175051,0.18777029,0.40467983,0.11990391,0.34963936,0.43487364,0.83000296,0.9328062,0.30833843,0.17967753,0.14667198
0.23704086,0.2018204,0.80959815,0.76738816,0.81122047,0.75734013,0.095862046,0.8828784,0.37761754,0.21966451,0.0006394053,0.6305176
0.9951669,0.55225617,0.24078684,0.51989645,0.7360322,0.4766677,0.2723102,0.822093,0.8291149,0.5506479,0.99055016,0.8581503
0.973627,0.34412074,0.39912733,0.3676832,0.8443634,0.7367926,0.1789109,0.40809354,0.0027267316,0.80311334,0.4067095,0.97661966
0.28979817,0.9689439,0.8527292,0.2108065,0.89707226,0.31067538,0.4423119,0.43386438,0.16321501,0.5108802,0.8371054,0.9984902
0.81083864,0.34819195,0.2114548,0.059383187,0.87602687,0.91854644,0.12012018,0.33447373,0.17537206,0.11589847,0.9951089,0.99917775
0.38582796,0.5315677,0.64513856,0.94095033,0.57563406,0.6143675,0.06785582,0.9522158,0.52808195,0.8012734,0.26616302,0.087433
0.052732296,0.10335489,0.8138341,0.69067377,0.7314388,0.380305,0.71307796,0.30665666,0.7819899,0.13525179,0.00015465553,0.847969
0.64993393,0.15122533,0.4057049,0.4935845,0.49467486,0.24782316,0.022997024,0.55328584,0.45174873,0.0638156,0.027597155,0.20319627
0.31328723,0.962475,0.07621035,0.9602512,0.47710723,0.43596125,0.84687984,0.83147615,0.13398401,0.8117444,0.9999957,0.06905517
0.6949833,0.19460689,0.11403676,0.26211578,0.73550224,0.5504468,0.39715132,0.7584295,0.023787428,0.8135751,0.98960364,0.9419779
0.8124025,0.11677321,0.80193007,0.84872925,0.40659648,0.7000138,0.96870244,0.1849339,0.61814094,0.04743053,0.0003186885,0.21544427
0.9690675,0.61742604,0.024903065,0.22453636,0.5192824,0.9436007,0.050588574,0.45282897,0.09053392,0.41376522,0.9998343,0.97122353
0.05110928,0.014322948,0.009938385,0.9424345,0.46216202,0.60202974,0.14132074,0.48773286,0.51880336,0.15264344,0.04802713,0.18331893
0.99970835,0.2991703,0.1750788,0.18531823,0.598919,0.33454415,0.9068548,0.07935625,0.7648168,0.48971066,0.9875907,0.8981165
0.47213128,0.051013034,0.408363,0.029848052,0.9641903,0.7621838,0.33929232,0.23474044,0.40032718,0.31616446,0.0354157,0.9991673
0.5071532,0.33622348,0.18771456,0.0835676,0.9394089,0.020908797,0.5122962,0.6806733,0.90883833,0.70725334,0.9140351,0.99893564
0.652967,0.8764177,0.015374906,0.85573524,0.57211435,0.41401538,0.52261585,0.824062,0.7221295,0.50126487,0.9999304,0.15784527
0.7864455,0.91275924,0.81236506,0.82189554,0.82940143,0.17564912,0.9958127,0.6571858,0.42092708,0.88802385,0.939291,0.20187314
0.91300875,0.7223628,0.9993856,0.6272986,0.88223,0.812025,0.5386089,0.09045055,0.13083304,0.8154819,0.00032304172,0.91287804
0.2659941,0.1011969,0.53453726,0.16427566,0.14567542,0.7275081,0.066860676,0.7131518,0.069645256,0.39431357,0.019349672,0.037159733
0.9067746,0.29565156,0.6499004,0.4227222,0.042738993,0.6154327,0.36370257,0.013726045,0.47228,0.091668904,0.0011432901,0.1241922
0.777136,0.18072562,0.2780154,0.06586299,0.2616273,0.19279876,0.92998064,0.8069732,0.93927795,0.26593584,0.017294308,0.915001
0.22010386,0.62289405,0.11149605,0.45896986,0.32233354,0.31650075,0.48258424,0.72982764,0.06918266,0.87917334,0.99991095,0.21121125
0.31304547,0.92416203,0.9596729,0.098830596,0.7354139,0.6577627,0.6309687,0.032843344,0.27345392,0.74610287,0.025161924,0.998611
0.44585478,0.08462077,0.45911252,0.73221594,0.31639197,0.9065309,0.9407964,0.16776559,0.09338644,0.29935682,0.023094717,0.25703278
0.7445755,0.06799168,0.5751242,0.17801496,0.18834355,0.9798315,0.38452068,0.5196114,0.6651138,0.49829093,0.0010498096,0.3183111
0.8596175,0.20037071,0.43960533,0.9060445,0.7954273,0.038122248,0.48850617,0.5251461,0.8352832,0.5969652,0.0026487226,0.3548928
0.7536173,0.12952377,0.81188565,0.3944668,0.9515195,0.06398443,0.5028864,0.2698063,0.10108623,0.541143,4.3221782e-05,0.9906228
0.89146334,0.69021493,0.7316708,0.8782888,0.3102856,0.7899447,0.09653872,0.57754874,0.5341481,0.4311922,0.0074390997,0.20621851
0.4682269,0.20939432,0.27808633,0.68226016,0.32543874,0.72429633,0.62441045,0.3564636,0.16761829,0.31975308,0.44206706,0.23327675
0.4084273,0.7210925,0.9353004,0.9065863,0.14028929,0.8717896,0.59016716,0.40967947,0.46436703,0.7946117,0.0091315545,0.23205304
0.735959,0.5578519,0.108672954,0.90512234,0.9023171,0.6278642,0.41964123,0.2379241,0.09760053,0.8059995,0.9978897,0.6116299
0.05317758,0.25145587,0.15060629,0.5818406,0.56901646,0.36420697,0.75977695,0.061772164,0.82736975,0.8885281,0.78957975,0.1865428
0.62084156,0.8329885,0.56459713,0.09096934,0.9809794,0.2458493,0.7105053,0.5051134,0.47877264,0.24394082,0.99557745,0.9996656
0.8122676,0.44659486,0.005486695,0.21878219,0.04755429,0.9809524,0.6384223,0.0019200277,0.038529195,0.22552203,0.99921703,0.36355063
0.5247679,0.38006693,0.9408967,0.73371035,0.31169108,0.59403133,0.5552749,0.4092881,0.005784636,0.8613791,0.0013700793,0.22004102
0.66459626,0.60525554,0.9393677,0.83195907,0.60296166,0.44671172,0.6147747,0.623066,0.2695776,0.17801759,0.007817349,0.39517018
0.92551804,0.80031556,0.183639,0.37199607,0.9646856,0.4838259,0.3339987,0.96199745,0.6995192,0.69644254,0.99991775,0.9923964
0.4491002,0.27957526,0.87390023,0.67315817,0.06418438,0.67019767,0.19837923,0.92025894,0.15373199,0.61668956,0.0023231073,0.034470536
0.5558103,0.39021474,0.5465005,0.72405946,0.48671716,0.91231626,0.6921147,0.35231885,0.61233383,0.4553767,0.06787951,0.34285784
0.31306392,0.104097456,0.8252565,0.009822662,0.87313116,0.10649754,0.12570095,0.16622886,0.14834301,0.79477906,1.8020875e-05,0.9978816
0.4929736,0.69076127,0.06978828,0.21980439,0.1493762,0.6011606,0.1975399,0.059846316,0.3022073,0.6772124,0.9999151,0.6077014
0.35041305,0.9592206,0.9264741,0.969138,0.57168275,0.10589506,0.22698835,0.18636537,0.18865359,0.88834286,0.6169922,0.17447402
0.15322217,0.17165408,0.067333974,0.15748973,0.64712465,0.62974703,0.2670375,0.25806165,0.41562316,0.47876757,0.97730434,0.9485426
0.63253194,0.67250466,0.60503685,0.6411243,0.6204211,0.53342795,0.7577471,0.36949256,0.47523835,0.40144956,0.8835958,0.40651622
0.5979509,0.83828646,0.8938677,0.40004387,0.558583,0.8091996,0.31207052,0.59566903,0.17408252,0.47654033,0.036476232,0.8573194
0.56191146,0.33565003,0.4588498,0.4227587,0.1047744,0.15802298,0.086808614,0.192447,0.8524444,0.02452265,0.0138487145,0.10688789
0.29822078,0.44463214,0.5085648,0.0052659987,0.87729037,0.49796176,0.5791192,0.23187248,0.7760392,0.36141017,0.7968897,0.9994381
0.42802772,0.49918184,0.4478476,0.004474627,0.65242887,0.25739276,0.044658825,0.50346863,0.92054737,0.029440284,0.9283865,0.99452883
0.9380336,0.35804057,0.93322295,0.3871701,0.4193876,0.54307246,0.9016539,0.31755713,0.66398877,0.40193376,0.0007919095,0.8331986
0.38721284,0.017902218,0.7359685,0.098147936,0.8089434,0.79849404,0.21572721,0.96590865,0.79290193,0.60458994,0.00016610815,0.9961683
0.7728575,0.8927482,0.7465105,0.94944537,0.60031444,0.28096366,0.86742437,0.74972445,0.8384347,0.52906877,0.58344615,0.12658438
0.0016844983,0.81300676,0.9176086,0.019397983,0.598294,0.6765758,0.19624259,0.83821124,0.6258314,0.22505507,0.15904318,0.9989184
0.24693274,0.4628038,0.38188672,0.10745579,0.34826544,0.5644816,0.48321986,0.15924072,0.21797936,0.9421374,0.9641737,0.8428566
0.35446098,0.44039556,0.8551738,0.7342815,0.33566546,0.89720047,0.31579545,0.75024885,0.7898325,0.36074412,0.0013305518,0.22169235
0.04087486,0.2578217,0.740245,0.62831384,0.76978904,0.7689194,0.85656744,0.7203193,0.97901094,0.8988252,0.00056401093,0.7346568
0.3504704,0.49343768,0.7067346,0.99997795,0.51857126,0.94275314,0.527451,0.5936823,0.13906702,0.5708258,0.038080428,0.27217272
0.40773168,0.23233768,0.7916178,0.7860857,0.70647085,0.0049606017,0.9173783,0.3375581,0.028818754,0.63741904,0.00186399,0.5185788
0.15996012,0.33780935,0.38065147,0.3518328,0.5955701,0.5235511,0.5010975,0.26768476,0.8025177,0.9779606,0.090332784,0.6991751
0.84630495,0.79128367,0.57863563,0.28858867,0.31887835,0.5922183,0.73986655,0.38409805,0.509562,0.88803315,0.9712738,0.7588816
0.53825825,0.92175657,0.7278953,0.09466832,0.77713865,0.90169096,0.8253883,0.47676528,0.8251478,0.07562909,0.9474754,0.9990903
0.5757784,0.83990616,0.1754583,0.6773416,0.74585754,0.34400088,0.11429768,0.74220276,0.52147055,0.46973133,0.9998853,0.9005097
0.4351299,0.07220539,0.7112225,0.47235548,0.38540703,0.55202395,0.3267657,0.23831528,0.9076723,0.80457133,1.4422776e-05,0.16241837
0.099220835,0.7595589,0.088180676,0.8889769,0.87055355,0.16126186,0.9673941,0.34092778,0.88899684,0.072274536,0.99993086,0.17392448
0.23597038,0.1530969,0.19751911,0.5283151,0.67168987,0.47032127,0.95969564,0.24029233,0.7631402,0.87018216,0.21360011,0.33531174
0.84577507,0.32281336,0.8388039,0.057130147,0.61562145,0.34956974,0.54875207,0.19194779,0.23123518,0.8363857,0.00034356536,0.99318296
0.53538245,0.68782806,0.4377935,0.39680588,0.627838,0.7370082,0.93746024,0.8365455,0.9606925,0.11588612,0.928691,0.8814233
0.0027032138,0.64719665,0.6003922,0.58873963,0.96277034,0.016871674,0.6964824,0.8136786,0.50980717,0.33396488,0.9598714,0.9763609
0.28448355,0.38207063,0.78556716,0.55598503,0.87726027,0.6880384,0.1538144,0.09955146,0.64332134,0.53556496,0.0001028123,0.8582761
0.6449043,0.26131815,0.6321615,0.910881,0.6151658,0.184043,0.30616242,0.35155845,0.31116936,0.6844075,0.0042314567,0.25389448
0.19889222,0.65683836,0.10649531,0.650914,0.82731324,0.68449855,0.41733316,0.38306636,0.3931224,0.58971184,0.99980503,0.95934606
0.6781289,0.27617702,0.7566406,0.10332832,0.2396769,0.0004909638,0.50273794,0.26343596,0.078067474,0.8808814,0.00052951457,0.6159525
0.004087295,0.5685811,0.7236891,0.38301188,0.86791825,0.4850678,0.28255135,0.54944503,0.9055158,0.68244886,0.036567323,0.98484206
0.8239901,0.01497626,0.4573887,0.64439714,0.060379483,0.6147627,0.9444041,0.16025992,0.7296114,0.6090939,0.0018848304,0.14740026
0.05171766,0.7116193,0.94368154,0.12925954,0.72226435,0.3024566,0.23696502,0.8526226,0.9093537,0.34705052,0.09031176,0.9978835
0.35020196,0.26798868,0.061889168,0.8213035,0.37966645,0.5715502,0.98355544,0.0015945706,0.14545015,0.77911097,0.99267197,0.19929843
0.029723207,0.96679306,0.42879516,0.099307716,0.81242657,0.8486043,0.3013501,0.6827649,0.12023669,0.38708088,0.9998462,0.99975747
0.535883,0.6676338,0.82046217,0.23077394,0.32592395,0.70836025,0.39275894,0.02927094,0.4349552,0.9082731,0.0034462642,0.891443
0.021541711,0.77175975,0.20375498,0.0748744,0.69626254,0.16562493,0.068114236,0.060548395,0.5583596,0.51703763,0.9999777,0.99827254
0.57266974,0.3285802,0.07007694,0.2588076,0.19468726,0.22789727,0.22677489,0.43054667,0.3807149,0.33704677,0.9928934,0.16232722
0.17298567,0.47209406,0.65259165,0.12651426,0.12210142,0.3036949,0.9076491,0.6746039,0.22193415,0.60348755,0.18123311,0.36377987
0.77769595,0.10129986,0.1457809,0.5912931,0.12650555,0.053407915,0.1940292,0.29161668,0.4013865,0.69449407,0.07211303,0.11601626
0.7663802,0.9120944,0.4952912,0.5308627,0.7324582,0.9593464,0.6578225,0.8500483,0.40411812,0.17948675,0.97097695,0.8706453
0.16120827,0.42200646,0.6436139,0.45031205,0.029722184,0.31684262,0.67606777,0.39519373,0.44840494,0.8561792,0.07323507,0.09054558
0.57772356,0.77580225,0.1414354,0.9025195,0.917018,0.7921973,0.64850336,0.3673266,0.09264532,0.9389587,0.99989724,0.4583795
0.011813637,0.09402388,0.85188395,0.77581483,0.7379935,0.6892962,0.07453009,0.29865745,0.0065732775,0.06052102,1.6392049e-05,0.21608695
0.8337289,0.22404063,0.3767429,0.6977086,0.8484204,0.47831658,0.84636,0.54831934,0.99137104,0.9047112,0.008069545,0.38619226
0.2668241,0.100544386,0.51850843,0.6978298,0.096439086,0.7289528,0.023668168,0.69894063,0.95308524,0.45676687,0.0007328573,0.049800944
0.116452284,0.24779646,0.74227154,0.023007542,0.13388777,0.025210168,0.8573881,0.6173248,0.16992866,0.76877224,0.003412404,0.35337
0.15467224,0.86558455,0.4807899,0.15993753,0.9171785,0.7235879,0.25401098,0.87653273,0.73795193,0.99468637,0.9985312,0.9994974
0.4229561,0.94008374,0.12978724,0.6157404,0.96652603,0.097961776,0.7211185,0.865516,0.33223298,0.5693634,0.99999666,0.8253079
